SA1_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
80101100616,24,0,0,0,0,24,113,0,0,0,0,115,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,11,5,0,0,0,0,5,0,0,0,0,0,0,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,173
80101100617,35,15,0,0,0,46,68,26,0,0,0,95,12,9,0,0,0,18,7,0,0,0,0,10,0,0,0,0,0,0,4,3,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,19,9,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,126,47,0,0,0,172
80101100618,14,0,0,0,0,14,75,0,0,0,0,75,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,98
80101100619,11,0,0,0,0,5,37,0,16,0,0,56,16,0,9,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,69,3,29,0,0,100
80101100620,17,0,0,0,0,21,56,10,0,0,0,73,5,3,0,0,0,3,8,12,0,0,0,17,0,0,0,0,0,0,9,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,21,13,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,96,25,0,0,0,123
80101100621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101100622,12,0,0,0,0,12,47,0,0,0,0,47,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,77
80101100623,19,0,0,0,0,22,67,4,0,0,0,67,13,3,0,0,0,17,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,107,10,0,0,0,110
80101100701,54,0,0,0,0,54,76,0,0,0,0,76,12,3,0,0,0,14,17,0,0,0,0,17,0,0,0,0,0,0,14,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,46,3,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,176,3,3,0,0,186
80101100702,35,0,0,0,0,35,41,0,0,0,0,41,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,84
80101100703,77,0,0,0,0,77,71,0,0,0,0,71,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,170,0,0,0,0,170
80101100704,33,0,0,0,0,33,31,0,0,0,0,31,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,77
80101100705,51,0,0,0,0,51,77,0,0,0,0,77,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,167
80101100706,36,4,0,0,0,40,41,19,0,0,0,60,13,13,0,0,0,24,9,0,0,0,0,9,0,0,0,0,0,0,14,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,35,21,0,0,0,54,0,0,0,0,0,0,4,0,0,0,0,0,113,37,0,0,0,158
80101100707,54,0,0,0,0,54,76,0,0,0,0,77,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,23,5,0,0,0,0,5,0,0,0,0,0,0,163,0,0,0,0,163
80101100708,36,0,0,0,0,36,60,0,0,0,0,60,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,116,0,0,0,0,122
80101100709,38,0,0,0,0,39,46,0,10,0,0,49,16,0,0,0,0,15,12,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,37,0,4,0,0,42,0,0,0,0,0,0,5,0,0,0,0,5,117,0,14,0,0,138
80101100710,42,0,0,0,0,42,74,0,0,0,0,74,12,0,0,0,0,12,8,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,5,0,0,0,0,5,0,0,0,0,0,0,146,0,0,0,0,146
80101100711,61,0,0,0,0,61,82,0,0,0,0,82,13,0,0,0,0,13,19,0,0,0,0,19,5,0,0,0,0,5,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,55,6,0,0,0,0,6,0,0,0,0,0,0,204,0,0,0,0,204
80101100712,54,0,0,0,0,54,62,0,0,0,0,62,16,0,0,0,0,16,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,149
80101100713,26,0,0,0,0,26,51,0,0,0,0,51,9,0,0,0,0,9,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27,0,0,0,0,0,0,5,0,0,0,0,5,118,0,0,0,0,118
80101100714,44,0,0,0,0,44,40,0,0,0,0,40,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,97
80101100801,38,0,0,0,0,38,35,0,0,0,0,39,3,4,0,0,0,7,24,15,0,0,0,44,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,38,17,0,0,0,56,4,0,0,0,0,0,3,0,0,0,0,3,117,18,0,0,0,137
80101100802,55,4,0,0,0,55,53,0,0,0,0,57,13,3,0,0,0,16,28,0,0,0,0,28,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,55,4,0,0,0,53,0,0,0,0,0,0,3,0,0,0,0,3,168,10,0,0,0,178
80101100803,47,0,0,0,0,47,42,8,0,0,0,47,13,0,0,0,0,10,25,0,0,0,0,25,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,44,0,3,0,0,47,3,0,0,0,0,3,0,0,0,0,0,0,140,6,3,0,0,148
80101100804,9,13,0,0,0,24,11,22,0,0,0,29,8,16,0,0,0,32,17,8,0,0,0,29,0,0,0,0,0,0,9,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,37,33,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,58,70,0,0,0,126
80101100805,66,13,0,0,0,72,35,4,0,0,0,38,21,20,0,0,0,35,6,8,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,34,27,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,132,47,3,0,0,177
80101100806,58,0,0,0,0,58,51,0,0,0,0,51,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,119
80101100807,54,21,0,0,0,69,58,21,0,0,0,81,25,21,5,0,0,50,0,4,0,0,0,6,0,0,0,0,0,0,13,10,0,0,0,30,4,0,0,0,0,7,0,0,0,0,0,0,45,42,5,0,0,86,0,0,0,0,0,0,0,0,0,0,0,4,164,76,5,0,0,245
80101100808,0,12,0,0,0,12,0,36,0,0,0,36,0,45,0,0,0,45,0,32,0,0,0,32,0,0,0,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,109,0,0,0,0,0,0,0,3,0,0,0,3,0,159,0,0,0,159
80101100809,82,4,0,0,0,89,45,3,0,0,0,48,7,0,0,0,0,7,20,0,0,0,0,20,0,0,0,0,0,0,7,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,3,165,9,0,0,0,177
80101100810,38,5,0,0,0,40,64,0,0,0,0,60,15,0,0,0,0,10,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,26,4,0,0,0,0,4,0,0,0,0,0,0,134,5,0,0,0,141
80101100811,33,0,0,0,0,33,27,0,0,0,0,27,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,73
80101100812,43,4,0,0,0,46,48,3,0,0,0,53,13,4,0,0,0,16,20,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,4,0,0,0,44,0,0,0,0,0,0,4,0,0,0,0,4,131,11,0,0,0,143
80101100901,35,0,0,0,0,35,59,0,0,0,0,59,15,0,0,0,0,15,7,3,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,131,3,0,0,0,133
80101100902,26,0,0,0,0,34,47,0,0,0,0,47,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,81,8,0,0,0,90
80101100903,44,0,0,0,0,44,81,0,0,0,0,81,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,3,140,0,0,0,0,140
80101100904,56,0,0,0,0,56,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,123
80101100905,42,0,0,0,0,42,67,6,0,0,0,68,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,114,3,0,0,0,123
80101100906,62,0,0,0,0,62,76,7,0,0,0,82,14,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,153,14,0,0,0,168
80101100907,22,0,0,0,0,23,45,0,0,0,0,45,6,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,91,4,0,0,0,93
80101100908,48,5,0,0,0,57,51,0,0,0,0,54,10,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,113,8,0,0,0,118
80101100909,40,0,0,0,0,40,42,0,0,0,0,42,8,0,0,0,0,8,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,102
80101100910,32,4,0,0,0,34,61,4,0,0,0,70,3,0,0,0,0,9,11,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,113,10,0,0,0,125
80101101001,58,0,0,0,0,58,61,0,0,0,0,61,5,0,0,0,0,5,12,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,135
80101101002,41,0,0,0,0,41,62,0,0,0,0,62,9,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,120
80101101003,56,0,0,0,0,56,81,0,0,0,0,82,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,149
80101101004,66,0,0,0,0,66,61,0,0,0,0,61,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,137
80101101005,73,8,0,0,0,79,71,16,0,0,0,84,10,5,5,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,161,27,0,0,0,190
80101101101,84,0,0,0,0,84,101,0,0,0,0,99,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,25,0,4,0,0,29,4,0,0,0,0,3,4,0,0,0,0,4,215,0,0,0,0,224
80101101102,37,7,0,0,0,48,50,9,0,0,0,57,3,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,94,27,0,0,0,119
80101101103,84,0,0,0,0,84,86,0,0,0,0,86,23,0,0,0,0,29,14,0,0,0,0,14,0,0,0,0,0,0,14,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,50,4,0,0,0,0,4,0,0,0,0,0,0,219,0,0,0,0,227
80101101104,47,8,0,0,0,56,74,4,0,0,0,73,14,0,0,0,0,17,7,0,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0,0,0,39,0,0,0,0,0,4,0,0,0,0,0,0,153,13,0,0,0,171
80101101105,39,0,0,0,0,39,34,0,0,0,0,35,8,0,0,0,0,15,11,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,31,0,0,0,0,0,0,4,0,0,0,0,4,113,0,0,0,0,116
80101101106,39,0,0,0,0,39,33,0,0,0,0,37,12,0,0,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,81,0,4,0,0,81
80101101107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101101108,30,0,0,0,0,30,28,0,0,0,0,28,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,66,0,3,0,0,73
80101101109,47,0,0,0,0,47,27,0,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,84,0,0,0,0,84
80101101110,25,3,0,0,0,31,27,6,0,0,0,38,3,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,24,0,0,0,0,0,4,0,0,0,0,0,0,67,22,0,0,0,89
80101101202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101101203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101101301,16,23,0,0,0,44,17,16,0,0,0,33,10,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,55,53,0,0,0,102
80101101302,15,0,28,0,0,39,6,0,44,0,0,50,6,0,74,0,0,77,0,0,40,0,0,40,0,0,6,0,0,6,4,0,27,0,0,27,0,0,8,0,0,8,0,0,0,0,0,0,4,0,160,0,0,164,0,0,0,0,0,4,0,0,4,0,0,4,26,0,239,0,0,265
80101101303,69,0,0,0,0,70,54,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,135
80101101304,66,0,0,0,0,66,27,0,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,98
80101101305,73,0,0,0,0,73,54,0,0,0,0,53,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,138
80101101306,67,0,0,0,0,67,40,0,0,0,0,40,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,130
80101101307,9,42,0,0,0,56,5,27,0,0,0,34,0,21,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,18,96,0,0,0,117
80101101308,50,0,0,0,0,50,48,3,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,106,3,0,0,0,108
80101101309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101101310,60,0,0,0,0,60,18,0,0,0,0,18,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,94
80101101401,49,0,0,0,0,50,49,3,0,0,0,51,8,3,0,0,0,14,23,0,0,0,0,23,0,0,0,0,0,0,11,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,44,4,0,0,0,52,23,0,0,0,0,23,0,0,0,0,0,0,168,10,0,0,0,172
80101101402,58,0,0,0,0,55,87,0,0,0,0,87,15,0,0,0,0,17,8,0,0,0,0,8,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,174,4,0,0,0,175
80101101403,64,0,0,0,0,67,106,0,0,0,0,106,22,0,5,0,0,23,11,0,0,0,0,11,0,0,0,0,0,0,12,4,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,42,4,9,0,0,51,0,0,0,0,0,0,7,0,0,0,0,7,214,7,7,0,0,230
80101101404,54,0,0,0,0,54,94,0,0,0,0,94,15,0,0,0,0,14,10,0,0,0,0,10,0,0,0,0,0,0,9,0,3,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,34,0,6,0,0,36,5,0,0,0,0,5,0,0,0,0,0,0,185,0,6,0,0,193
80101101405,55,0,0,0,0,55,58,0,0,0,0,58,8,0,3,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,151
80101101406,23,5,0,0,0,27,42,6,0,0,0,49,8,0,0,0,0,6,6,0,0,0,0,3,0,0,0,0,0,0,5,4,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,15,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,84,15,0,0,0,95
80101101407,69,0,0,0,0,69,101,0,0,0,0,101,19,0,0,0,0,19,12,0,0,0,0,12,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,40,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,216
80101101502,31,0,0,0,0,31,44,0,0,0,0,50,4,0,0,0,0,4,13,0,0,0,0,13,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,106
80101101503,36,0,0,0,0,36,49,0,0,0,0,52,12,0,0,0,0,12,11,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,119
80101101504,38,6,0,0,0,38,61,0,0,0,0,57,14,4,0,0,0,18,7,0,0,0,0,10,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,30,6,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,128,7,0,0,0,139
80101101505,67,0,0,0,0,67,98,0,0,0,0,98,11,0,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,20,0,3,0,0,26,5,0,0,0,0,5,0,0,0,0,0,0,186,0,3,0,0,192
80101101506,0,52,0,0,0,53,4,76,0,0,0,80,0,26,0,0,0,26,0,4,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,3,0,0,0,3,0,0,0,0,0,0,7,183,0,0,0,184
80101101508,27,19,0,0,0,41,33,32,0,0,0,66,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,71,68,0,0,0,134
