SAL_CODE_2021,A25_34_UOLSE_T_11_15,A25_34_UOLSE_T_16,A25_34_UOLSE_T_17,A25_34_UOLSE_T_18,A25_34_UOLSE_T_19,A25_34_UOLSE_T_20,A25_34_UOLSE_T_21,A25_34_UOLSE_T_YNS,A25_34_UOLSE_T_T,A25_34_L_PinE_NS_B_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_17,A25_34_L_PinE_NS_18,A25_34_L_PinE_NS_19,A25_34_L_PinE_NS_20,A25_34_L_PinE_NS_21,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B_05,A25_34_T_06_10,A25_34_T_11_15,A25_34_T_16,A25_34_T_17,A25_34_T_18,A25_34_T_19,A25_34_T_20,A25_34_T_21,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B_05,A35_44_SEO_06_10,A35_44_SEO_11_15,A35_44_SEO_16,A35_44_SEO_17,A35_44_SEO_18,A35_44_SEO_19,A35_44_SEO_20,A35_44_SEO_21,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_UOLSE_VWW_B_05,A35_44_UOLSE_VWW_06_10,A35_44_UOLSE_VWW_11_15,A35_44_UOLSE_VWW_16,A35_44_UOLSE_VWW_17,A35_44_UOLSE_VWW_18,A35_44_UOLSE_VWW_19,A35_44_UOLSE_VWW_20,A35_44_UOLSE_VWW_21,A35_44_UOLSE_VWW_YNS,A35_44_UOLSE_VWW_T,A35_44_UOLSE_NWNAA_B_05,A35_44_UOLSE_NWNAA_06_10,A35_44_UOLSE_NWNAA_11_15,A35_44_UOLSE_NWNAA_16,A35_44_UOLSE_NWNAA_17,A35_44_UOLSE_NWNAA_18,A35_44_UOLSE_NWNAA_19,A35_44_UOLSE_NWNAA_20,A35_44_UOLSE_NWNAA_21,A35_44_UOLSE_NWNAA_YNS,A35_44_UOLSE_NWNAA_T,A35_44_UOLSE_PinE_NS_B_05,A35_44_UOLSE_PinE_NS_06_10,A35_44_UOLSE_PinE_NS_11_15,A35_44_UOLSE_PinE_NS_16,A35_44_UOLSE_PinE_NS_17,A35_44_UOLSE_PinE_NS_18,A35_44_UOLSE_PinE_NS_19,A35_44_UOLSE_PinE_NS_20,A35_44_UOLSE_PinE_NS_21,A35_44_UOLSE_PinE_NS_YNS,A35_44_UOLSE_PinE_NS_T,A35_44_UOLSE_T_B_05,A35_44_UOLSE_T_06_10,A35_44_UOLSE_T_11_15,A35_44_UOLSE_T_16,A35_44_UOLSE_T_17,A35_44_UOLSE_T_18,A35_44_UOLSE_T_19,A35_44_UOLSE_T_20,A35_44_UOLSE_T_21,A35_44_UOLSE_T_YNS,A35_44_UOLSE_T_T,A35_44_L_PinE_NS_B_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_17,A35_44_L_PinE_NS_18,A35_44_L_PinE_NS_19,A35_44_L_PinE_NS_20,A35_44_L_PinE_NS_21,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B_05,A35_44_T_06_10,A35_44_T_11_15,A35_44_T_16,A35_44_T_17,A35_44_T_18,A35_44_T_19,A35_44_T_20,A35_44_T_21,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B_05,A45_54_SEO_06_10,A45_54_SEO_11_15,A45_54_SEO_16,A45_54_SEO_17,A45_54_SEO_18,A45_54_SEO_19,A45_54_SEO_20,A45_54_SEO_21,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_UOLSE_VWW_B_05,A45_54_UOLSE_VWW_06_10,A45_54_UOLSE_VWW_11_15,A45_54_UOLSE_VWW_16,A45_54_UOLSE_VWW_17,A45_54_UOLSE_VWW_18,A45_54_UOLSE_VWW_19,A45_54_UOLSE_VWW_20,A45_54_UOLSE_VWW_21,A45_54_UOLSE_VWW_YNS,A45_54_UOLSE_VWW_T,A45_54_UOLSE_NWNAA_B_05,A45_54_UOLSE_NWNAA_06_10,A45_54_UOLSE_NWNAA_11_15,A45_54_UOLSE_NWNAA_16,A45_54_UOLSE_NWNAA_17,A45_54_UOLSE_NWNAA_18,A45_54_UOLSE_NWNAA_19,A45_54_UOLSE_NWNAA_20,A45_54_UOLSE_NWNAA_21,A45_54_UOLSE_NWNAA_YNS,A45_54_UOLSE_NWNAA_T,A45_54_UOLSE_PinE_NS_B_05,A45_54_UOLSE_PinE_NS_06_10,A45_54_UOLSE_PinE_NS_11_15,A45_54_UOLSE_PinE_NS_16,A45_54_UOLSE_PinE_NS_17,A45_54_UOLSE_PinE_NS_18,A45_54_UOLSE_PinE_NS_19,A45_54_UOLSE_PinE_NS_20,A45_54_UOLSE_PinE_NS_21,A45_54_UOLSE_PinE_NS_YNS,A45_54_UOLSE_PinE_NS_T,A45_54_UOLSE_T_B_05,A45_54_UOLSE_T_06_10,A45_54_UOLSE_T_11_15,A45_54_UOLSE_T_16,A45_54_UOLSE_T_17,A45_54_UOLSE_T_18,A45_54_UOLSE_T_19,A45_54_UOLSE_T_20,A45_54_UOLSE_T_21,A45_54_UOLSE_T_YNS,A45_54_UOLSE_T_T,A45_54_L_PinE_NS_B_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_17,A45_54_L_PinE_NS_18,A45_54_L_PinE_NS_19,A45_54_L_PinE_NS_20,A45_54_L_PinE_NS_21,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B_05,A45_54_T_06_10,A45_54_T_11_15,A45_54_T_16,A45_54_T_17,A45_54_T_18,A45_54_T_19,A45_54_T_20,A45_54_T_21,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B_05,A55_64_SEO_06_10,A55_64_SEO_11_15,A55_64_SEO_16,A55_64_SEO_17,A55_64_SEO_18,A55_64_SEO_19,A55_64_SEO_20,A55_64_SEO_21,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_UOLSE_VWW_B_05,A55_64_UOLSE_VWW_06_10,A55_64_UOLSE_VWW_11_15,A55_64_UOLSE_VWW_16
SAL80115,10,4,11,3,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,12,13,21,4,9,3,4,3,0,0,72,24,12,0,0,0,0,0,0,0,0,44,20,27,20,3,0,6,5,0,0,7,80,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,27,19,5,0,0,5,0,0,7,85,0,0,0,0,0,0,0,0,0,0,0,51,39,25,5,0,0,5,0,0,9,126,55,3,0,0,0,0,0,0,0,0,63,17,10,4,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,17,10,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,69,17,6,0,0,0,4,0,0,0,101,61,0,6,0,0,0,0,0,0,0,68,31,7,4,0
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,40,6,18,11,19,8,0,9,137,0,0,0,0,0,0,0,0,0,0,0,21,24,53,13,21,11,19,8,0,3,176,27,18,8,0,0,0,4,0,0,0,55,25,28,43,3,5,13,3,0,0,0,124,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,25,28,45,5,4,13,3,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,53,49,55,7,4,11,8,0,0,3,186,32,4,0,0,0,0,0,0,0,0,37,27,18,9,5,0,0,3,0,0,0,61,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,25,22,11,5,0,0,4,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,58,22,17,5,0,0,4,0,0,3,100,36,0,0,0,0,0,0,0,0,0,34,30,5,0,0
SAL80118,10,0,3,0,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,6,12,11,0,3,0,3,0,0,3,41,19,3,7,0,0,0,0,0,0,0,26,15,7,7,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,7,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,30,14,12,0,3,0,0,0,0,0,61,27,0,0,0,0,0,0,0,0,0,31,21,6,0,0,0,0,0,0,0,0,34,5,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,52,12,0,0,0,0,0,0,0,0,68,30,0,3,0,0,0,0,0,0,0,31,16,0,0,0
SAL80119,8,0,3,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,9,14,9,8,3,0,3,0,0,0,47,9,3,3,0,0,0,0,0,0,0,18,8,14,26,0,0,0,0,0,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,26,0,0,0,0,0,6,0,51,0,0,0,0,0,0,0,0,0,0,0,18,23,27,0,0,0,0,0,6,0,75,26,0,5,0,6,0,0,0,0,0,33,20,6,10,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,6,11,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,42,6,16,0,6,0,0,0,0,0,69,36,0,0,5,0,0,0,0,0,0,35,22,0,0,0
SAL80120,37,11,7,12,4,0,3,0,97,0,0,0,0,0,0,0,0,0,0,0,3,21,41,11,7,12,4,0,3,0,110,4,0,6,0,0,0,0,0,0,0,7,3,33,37,7,0,0,0,0,0,3,88,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,33,34,10,0,6,0,0,0,3,93,0,0,0,0,0,0,0,0,0,0,0,5,33,41,10,0,9,0,0,0,3,107,3,0,0,0,0,0,0,0,0,0,4,4,17,7,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,7,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,9,18,12,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
SAL80121,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,4,5,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,10,7,0,0,0
SAL80122,135,22,48,30,27,0,0,9,378,0,0,0,0,0,0,0,0,0,0,0,27,95,141,21,50,27,32,0,0,9,405,12,5,3,5,0,0,0,0,0,0,17,43,168,94,9,20,5,6,0,0,0,345,0,10,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,43,172,96,9,20,9,6,0,0,3,360,0,0,0,0,0,0,0,0,0,0,0,51,176,105,8,20,7,6,0,0,5,376,0,6,4,0,0,0,0,0,0,0,9,22,40,13,3,0,0,0,0,0,0,81,0,5,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,22,45,17,3,4,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,27,46,18,3,4,0,0,0,0,4,101,10,0,0,0,0,0,0,0,0,0,13,12,4,7,0
SAL80123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80124,18,8,3,4,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,18,19,20,10,5,4,3,0,0,0,82,30,7,5,0,0,0,0,0,0,0,45,27,22,21,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,29,22,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,54,35,32,0,0,0,0,0,0,0,124,51,4,3,0,0,0,0,0,0,0,52,42,10,8,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,42,10,8,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,89,8,11,0,0,0,0,0,0,0,113,86,0,0,0,0,0,0,0,0,0,88,41,3,0,0
SAL80125,140,29,29,16,16,9,0,3,327,0,0,0,0,0,0,0,0,0,0,0,34,77,151,29,29,16,16,9,0,9,358,14,11,5,0,0,0,0,0,0,0,40,88,167,63,11,7,3,0,4,0,0,350,0,11,11,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,92,180,78,11,10,0,0,5,0,5,380,0,0,0,0,0,0,0,0,0,0,0,109,189,80,14,10,5,0,4,0,5,422,16,6,4,0,4,0,0,0,0,0,28,45,33,18,0,0,0,0,0,0,0,105,5,8,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,56,41,18,4,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,71,42,25,4,4,0,0,0,0,0,151,13,0,0,0,0,0,0,0,0,0,13,14,3,3,0
SAL80126,15,9,0,0,0,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,11,10,19,7,4,0,0,3,0,0,62,29,10,6,0,0,6,0,0,0,0,37,19,11,23,4,8,9,3,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,23,4,8,9,3,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,51,20,30,4,3,5,3,0,0,3,121,30,5,0,0,0,0,0,0,0,0,46,26,10,0,0,3,3,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,7,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,60,18,5,3,9,3,3,0,0,0,96,50,0,0,0,0,0,0,0,0,0,54,27,0,0,0
SAL80127,84,37,39,36,36,7,5,7,331,0,0,0,0,0,0,0,0,0,0,0,107,58,109,46,47,42,45,16,5,15,494,34,13,16,0,4,0,4,9,0,0,78,38,41,39,13,13,4,6,9,0,0,155,0,0,4,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,39,42,39,10,10,4,8,9,0,0,170,0,0,0,0,0,0,0,0,0,0,0,75,48,57,18,15,10,14,15,4,0,250,49,5,7,0,0,0,0,0,0,3,68,41,6,10,0,0,0,0,0,0,0,52,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,38,6,10,0,0,4,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,87,16,16,0,5,4,0,0,0,3,124,64,0,0,0,0,0,0,0,0,0,67,30,3,4,0
SAL80128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80129,58,21,26,24,12,7,0,0,183,0,0,0,0,0,0,0,0,0,0,0,43,25,63,21,26,28,12,8,0,3,235,47,14,18,8,4,0,0,0,0,0,95,44,73,62,0,8,8,0,0,0,5,199,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,44,76,64,6,5,8,0,0,0,5,209,0,0,0,0,0,0,0,0,0,0,0,89,92,79,10,12,8,0,0,0,4,298,123,12,3,0,0,0,0,0,0,4,142,67,25,23,0,3,0,0,0,0,3,127,0,0,0,0,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,68,31,27,0,7,6,3,0,0,5,139,0,0,0,0,0,0,0,0,0,0,0,199,44,25,0,7,6,3,0,0,3,282,127,7,0,0,0,0,0,0,0,3,143,80,6,0,4
SAL80130,14,8,0,7,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,20,8,16,10,0,11,0,0,0,3,69,14,3,5,0,0,0,0,0,0,3,29,12,12,25,0,10,0,3,3,3,3,75,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,12,27,0,10,0,3,3,3,7,79,0,0,0,0,0,0,0,0,0,0,0,27,22,26,0,10,0,3,3,3,4,105,39,6,0,0,0,0,0,0,0,3,45,18,11,8,0,0,0,0,0,0,0,43,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,11,8,0,0,0,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,54,17,3,0,0,0,3,0,0,3,86,47,0,0,0,0,0,0,0,0,0,52,18,0,3,0
SAL80131,87,25,34,55,43,19,0,4,317,0,0,0,0,0,0,0,0,0,0,0,49,57,112,37,42,56,46,28,0,7,426,93,29,21,3,0,5,7,3,0,4,161,57,54,72,14,12,5,14,7,0,0,236,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,57,56,81,14,12,5,17,7,0,4,242,0,0,0,0,0,0,0,0,0,0,0,146,85,93,14,13,10,20,6,0,5,406,98,11,8,0,0,0,0,0,0,3,129,62,21,18,0,3,0,5,0,0,3,114,0,3,4,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,68,23,18,0,3,4,5,0,0,3,126,0,0,0,0,0,0,0,0,0,0,0,160,33,27,7,3,4,3,0,0,5,250,108,7,7,0,0,0,0,0,0,0,120,50,0,3,0
SAL80132,22,9,12,19,10,4,0,7,91,0,0,0,0,0,0,0,0,0,0,0,19,11,24,9,12,23,18,4,0,6,122,22,0,5,0,0,0,0,0,0,0,23,16,9,15,6,0,3,3,0,0,0,57,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,14,15,6,0,5,8,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,34,20,13,6,3,9,8,0,0,0,86,38,0,0,0,0,0,0,0,0,0,43,29,5,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,69,6,0,0,0,0,0,0,0,0,82,54,4,0,0,0,0,0,0,0,0,55,38,0,0,0
SAL80133,18,8,10,9,12,4,0,3,86,0,0,0,0,0,0,0,0,0,0,0,35,9,25,9,10,9,12,0,5,3,121,44,9,4,0,0,0,0,0,0,0,68,40,33,22,0,0,6,0,6,16,10,133,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,33,22,0,0,6,0,6,15,14,138,0,0,0,0,0,0,0,0,0,0,0,85,44,29,3,4,4,0,5,13,12,202,48,11,3,0,0,0,0,0,0,0,57,45,14,0,0,3,0,0,0,3,0,66,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,45,11,4,0,3,0,0,0,3,3,75,0,0,0,0,0,0,0,0,0,0,0,90,26,9,0,3,0,3,0,3,3,133,68,0,0,0,0,0,0,0,0,0,69,39,4,4,0
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,95,36,27,43,29,10,6,0,321,0,0,0,0,0,0,0,0,0,0,0,50,57,116,40,37,49,34,13,4,5,405,51,12,5,0,0,3,3,0,0,0,85,84,130,86,17,10,10,17,3,0,8,352,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,3,84,132,83,15,10,10,18,3,4,8,365,0,0,0,0,0,0,0,0,0,0,0,133,142,90,16,7,18,17,10,4,3,449,37,4,6,0,0,0,0,0,0,0,51,59,27,27,0,0,0,0,0,0,0,122,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,58,27,26,0,0,0,0,0,4,0,127,0,0,0,0,0,0,0,0,0,0,0,94,38,35,0,0,3,0,0,4,0,178,34,6,0,0,0,0,0,0,0,0,43,46,7,6,0
SAL80136,10,0,4,0,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,21,12,18,0,4,0,4,3,3,0,61,34,5,4,0,0,0,5,3,0,0,61,32,24,8,0,0,0,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,8,0,0,0,3,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,67,31,12,0,0,0,13,3,0,0,131,51,14,0,0,0,0,0,7,0,0,74,44,10,10,0,0,3,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,44,10,10,0,4,3,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,0,93,16,8,0,5,3,0,5,5,4,144,83,7,3,0,0,0,0,3,0,0,98,34,0,0,0
SAL89494,9,4,0,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,4,10,4,0,4,5,3,0,5,32,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,3,0,3,4,17,5,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,13,4,0,0,0
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
