SAL_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
SAL80129,107,153,455,486,424,289,118,12,0,2046,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,4,0,7,0,3,0,0,18,0,0,5,3,3,0,0,0,0,9,0,3,6,6,9,0,3,0,0,31,0,0,0,0,0,4,0,0,0,9,26,26,14,17,17,19,10,0,0,133,38,18,13,15,10,8,0,0,0,101,0,0,8,8,5,3,0,0,0,23,0,0,0,8,7,6,4,0,0,19,0,0,5,12,9,3,0,0,0,24,0,3,11,0,0,0,0,0,0,17,0,9,41,44,14,11,7,0,0,129,5,8,5,16,14,10,0,0,0,55,4,16,118,192,150,87,14,0,0,588,7,28,36,58,70,44,18,0,0,252,5,31,101,92,80,61,13,0,0,377,0,8,3,6,6,6,0,0,0,33,0,3,16,12,3,6,0,0,0,42
SAL80130,40,55,144,179,153,87,31,3,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,5,9,0,8,6,5,0,0,39,12,7,0,0,3,0,0,0,0,26,0,0,0,0,3,4,0,0,0,3,0,0,0,0,7,0,0,0,0,8,0,3,0,3,0,0,0,0,0,9,0,0,5,0,5,0,0,0,0,8,0,0,17,10,7,4,0,0,0,45,0,4,3,4,3,3,0,3,0,16,0,7,50,80,66,24,0,0,0,232,0,4,14,21,22,7,7,0,0,72,3,11,32,42,27,19,6,0,0,139,5,0,0,3,4,0,0,0,0,7,3,9,4,8,4,0,0,0,0,29
SAL80131,69,166,527,534,365,171,45,3,0,1872,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,3,0,0,0,14,0,0,0,4,0,0,0,0,0,11,0,4,7,6,0,0,0,0,0,20,5,0,0,0,0,4,0,0,0,8,16,27,22,13,5,8,0,0,0,97,28,26,26,11,7,3,0,0,0,89,0,0,4,6,3,0,0,0,0,13,0,0,14,10,5,7,0,0,0,38,0,0,12,9,5,0,0,0,0,27,0,0,9,5,7,0,0,0,0,17,0,20,73,69,36,25,0,0,0,224,0,0,27,9,10,3,0,0,0,60,0,30,171,242,154,62,6,0,0,669,10,25,75,91,69,44,7,0,0,326,6,31,85,61,43,37,3,0,0,269,10,6,19,13,9,9,3,0,0,77,9,3,13,13,10,0,0,0,0,58
SAL80132,66,65,130,153,182,102,28,7,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,13,8,3,3,6,0,0,0,45,17,3,9,0,3,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,3,6,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,8,9,25,24,16,5,0,0,88,0,0,9,0,0,0,0,0,0,11,7,10,32,78,66,19,3,0,0,203,4,10,18,22,40,20,7,3,0,128,0,14,32,25,29,11,7,0,0,107,3,4,3,0,0,3,0,0,0,18,0,5,5,0,0,0,0,0,0,10
SAL80133,41,74,183,243,230,105,44,13,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,5,9,4,11,3,0,0,0,37,17,12,5,5,4,0,0,0,0,48,0,0,0,7,0,7,0,0,0,12,0,0,0,4,3,0,0,0,0,24,0,0,3,9,5,0,0,0,0,19,0,4,4,6,0,0,0,0,0,12,4,7,21,21,18,18,3,0,0,88,0,0,3,4,12,4,5,0,0,26,0,13,53,113,106,33,10,0,0,325,3,9,23,35,33,19,5,0,0,121,3,16,48,41,35,24,7,0,0,179,3,8,0,5,7,5,0,0,0,19,6,5,3,5,5,5,0,0,0,26
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,24,107,419,369,177,79,19,0,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,3,8,0,0,0,0,0,0,11,0,4,0,5,0,0,0,0,0,7,12,9,20,6,0,4,3,0,0,59,10,14,12,15,5,3,0,0,0,49,0,0,3,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,6,0,3,12,8,0,0,0,0,0,24,0,0,14,3,0,0,0,0,0,18,0,8,51,41,9,4,0,0,0,118,0,0,18,6,0,4,0,0,0,24,0,26,134,128,61,34,7,0,0,393,4,27,48,40,29,9,0,0,0,163,3,26,105,84,35,24,0,0,0,278,4,9,0,4,0,0,0,0,0,19,0,0,12,8,7,0,0,0,0,28
SAL80136,33,57,87,150,182,167,79,5,0,760,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,18,10,4,3,5,6,0,0,0,42,12,11,0,0,0,8,5,0,0,24,0,0,0,0,4,5,0,0,0,9,0,0,0,0,4,4,0,0,0,9,0,0,0,5,3,0,0,0,0,10,0,0,0,3,7,0,0,6,0,7,0,7,17,35,26,20,9,4,0,118,0,0,6,0,7,6,3,0,0,19,0,13,23,59,43,34,10,0,0,182,3,3,12,12,7,21,5,4,0,65,4,7,18,29,28,46,7,0,0,144,3,3,5,0,3,3,4,0,0,23,3,0,4,3,5,4,0,0,0,22
SAL89494,10,18,30,23,14,5,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,12,8,3,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,3,9,5,0,5,0,0,0,23,0,4,3,0,4,3,0,0,0,13,0,3,9,4,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
