SAL_CODE_2021,F_AccomFoodS_Cert,F_AccomFoodS_ID_NS,F_AccomFoodS_ToT,F_TransPostWhse_PD,F_TransPostWhse_GD_GC,F_TransPostWhse_BD,F_TransPostWhse_AdD_D,F_TransPostWhse_Cert,F_TransPostWhse_ID_NS,F_TransPostWhse_ToT,F_InfoMedTelecom_PD,F_InfoMedTelecom_GD_GC,F_InfoMedTelecom_BD,F_InfoMedTelecom_AdD_D,F_InfoMedTelecom_Cert,F_InfoMedTelecom_ID_NS,F_InfoMedTelecom_ToT,F_FinInsurS_PD,F_FinInsurS_GD_GC,F_FinInsurS_BD,F_FinInsurS_AdD_D,F_FinInsurS_Cert,F_FinInsurS_ID_NS,F_FinInsurS_ToT,F_RentHirREserv_PD,F_RentHirREserv_GD_GC,F_RentHirREserv_BD,F_RentHirREserv_AdD_D,F_RentHirREserv_Cert,F_RentHirREserv_ID_NS,F_RentHirREserv_ToT,F_ProScieTechServ_PD,F_ProScieTechServ_GD_GC,F_ProScieTechServ_BD,F_ProScieTechServ_AdD_D,F_ProScieTechServ_Cert,F_ProScieTechServ_ID_NS,F_ProScieTechServ_ToT,F_AdminSupServ_PD,F_AdminSupServ_GD_GC,F_AdminSupServ_BD,F_AdminSupServ_AdD_D,F_AdminSupServ_Cert,F_AdminSupServ_ID_NS,F_AdminSupServ_ToT,F_PubAdmiSafety_PD,F_PubAdmiSafety_GD_GC,F_PubAdmiSafety_BD,F_PubAdmiSafety_AdD_D,F_PubAdmiSafety_Cert,F_PubAdmiSafety_ID_NS,F_PubAdmiSafety_ToT,F_EducTrain_PD,F_EducTrain_GD_GC,F_EducTrain_BD,F_EducTrain_AdD_D,F_EducTrain_Cert,F_EducTrain_ID_NS,F_EducTrain_ToT,F_HealthCareSocA_PD,F_HealthCareSocA_GD_GC,F_HealthCareSocA_BD,F_HealthCareSocA_AdD_D,F_HealthCareSocA_Cert,F_HealthCareSocA_ID_NS,F_HealthCareSocA_ToT,F_ArtRecServ_PD,F_ArtRecServ_GD_GC,F_ArtRecServ_BD,F_ArtRecServ_AdD_D,F_ArtRecServ_Cert,F_ArtRecServ_ID_NS,F_ArtRecServ_ToT,F_OthServ_PD,F_OthServ_GD_GC,F_OthServ_BD,F_OthServ_AdD_D,F_OthServ_Cert,F_OthServ_ID_NS,F_OthServ_ToT,F_ID_NS_PD,F_ID_NS_GD_GC,F_ID_NS_BD,F_ID_NS_AdD_D,F_ID_NS_Cert,F_ID_NS_ID_NS,F_ID_NS_ToT,F_ToT_PD,F_ToT_GD_GC,F_ToT_BD,F_ToT_AdD_D,F_ToT_Cert,F_ToT_ID_NS,F_ToT_ToT,P_AgriForestFish_PD,P_AgriForestFish_GD_GC,P_AgriForestFish_BD,P_AgriForestFish_AdD_D,P_AgriForestFish_Cert,P_AgriForestFish_ID_NS,P_AgriForestFish_ToT,P_Min_PD,P_Min_GD_GC,P_Min_BD,P_Min_AdD_D,P_Min_Cert,P_Min_ID_NS,P_Min_ToT,P_Mnfg_PD,P_Mnfg_GD_GC,P_Mnfg_BD,P_Mnfg_AdD_D,P_Mnfg_Cert,P_Mnfg_ID_NS,P_Mnfg_ToT,P_EGW_WS_PD,P_EGW_WS_GD_GC,P_EGW_WS_BD,P_EGW_WS_AdD_D,P_EGW_WS_Cert,P_EGW_WS_ID_NS,P_EGW_WS_ToT,P_Cnstn_PD,P_Cnstn_GD_GC,P_Cnstn_BD,P_Cnstn_AdD_D,P_Cnstn_Cert,P_Cnstn_ID_NS,P_Cnstn_ToT,P_WTrade_PD,P_WTrade_GD_GC,P_WTrade_BD,P_WTrade_AdD_D,P_WTrade_Cert,P_WTrade_ID_NS,P_WTrade_ToT,P_RTrade_PD,P_RTrade_GD_GC,P_RTrade_BD,P_RTrade_AdD_D,P_RTrade_Cert,P_RTrade_ID_NS,P_RTrade_ToT,P_AccomFoodS_PD,P_AccomFoodS_GD_GC,P_AccomFoodS_BD,P_AccomFoodS_AdD_D,P_AccomFoodS_Cert,P_AccomFoodS_ID_NS,P_AccomFoodS_ToT,P_TransPostWhse_PD,P_TransPostWhse_GD_GC,P_TransPostWhse_BD,P_TransPostWhse_AdD_D,P_TransPostWhse_Cert,P_TransPostWhse_ID_NS,P_TransPostWhse_ToT,P_InfoMedTelecom_PD,P_InfoMedTelecom_GD_GC,P_InfoMedTelecom_BD,P_InfoMedTelecom_AdD_D,P_InfoMedTelecom_Cert,P_InfoMedTelecom_ID_NS,P_InfoMedTelecom_ToT,P_FinInsurS_PD,P_FinInsurS_GD_GC,P_FinInsurS_BD,P_FinInsurS_AdD_D,P_FinInsurS_Cert,P_FinInsurS_ID_NS,P_FinInsurS_ToT,P_RentHirREserv_PD,P_RentHirREserv_GD_GC,P_RentHirREserv_BD,P_RentHirREserv_AdD_D,P_RentHirREserv_Cert,P_RentHirREserv_ID_NS,P_RentHirREserv_ToT,P_ProScieTechServ_PD,P_ProScieTechServ_GD_GC,P_ProScieTechServ_BD,P_ProScieTechServ_AdD_D,P_ProScieTechServ_Cert,P_ProScieTechServ_ID_NS,P_ProScieTechServ_ToT,P_AdminSupServ_PD,P_AdminSupServ_GD_GC,P_AdminSupServ_BD,P_AdminSupServ_AdD_D,P_AdminSupServ_Cert,P_AdminSupServ_ID_NS,P_AdminSupServ_ToT,P_PubAdmiSafety_PD,P_PubAdmiSafety_GD_GC,P_PubAdmiSafety_BD,P_PubAdmiSafety_AdD_D,P_PubAdmiSafety_Cert,P_PubAdmiSafety_ID_NS,P_PubAdmiSafety_ToT,P_EducTrain_PD
SAL80129,15,0,38,5,0,0,4,9,0,14,4,0,4,8,3,0,14,4,0,9,7,6,0,21,4,0,0,3,0,0,12,28,6,48,15,16,0,106,3,0,9,4,12,3,36,76,50,178,80,83,4,479,35,30,101,15,31,6,219,41,37,132,44,66,6,311,0,0,14,3,0,0,22,5,0,9,9,10,0,32,3,0,6,3,0,0,12,207,127,555,232,281,26,1424,0,0,0,0,4,0,11,0,0,0,0,0,0,4,10,0,12,6,29,0,58,5,3,4,4,18,0,25,3,5,22,25,146,0,202,4,0,7,8,7,0,24,24,4,31,27,42,4,123,12,0,16,22,30,0,89,10,0,7,6,28,7,61,3,4,20,5,7,0,41,4,0,18,11,10,0,46,4,0,3,8,10,0,22,60,12,127,41,36,5,282,3,0,18,10,22,3,65,164,91,356,170,152,12,948,59
SAL80130,4,0,10,0,0,0,0,4,0,4,0,0,5,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,4,0,3,8,4,16,4,4,0,44,0,0,4,0,0,0,9,43,26,93,20,15,0,194,18,4,29,3,14,0,72,30,9,52,17,14,0,119,0,0,0,0,0,0,6,0,0,4,3,8,0,17,3,0,5,0,0,0,7,109,47,221,72,76,8,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,9,0,23,0,0,5,5,0,0,8,7,0,8,3,49,0,69,0,0,0,0,0,0,4,4,0,10,9,15,0,25,3,0,4,5,13,0,26,0,5,4,0,10,0,17,0,0,4,0,5,0,11,0,0,4,0,0,0,7,0,0,4,3,4,0,9,28,6,48,20,13,3,121,0,0,7,0,8,0,24,86,42,157,54,40,0,373,30
SAL80131,7,0,42,5,0,6,4,0,0,10,10,3,16,0,0,0,33,7,4,11,0,0,0,21,3,0,9,5,4,0,14,56,23,97,17,12,3,208,11,5,22,8,4,0,49,200,73,263,42,38,8,619,122,33,116,19,9,0,300,67,27,95,16,19,3,224,23,10,23,3,4,0,62,9,0,10,10,15,0,45,8,0,11,0,0,4,18,538,176,722,146,136,20,1735,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,16,5,12,0,39,9,4,8,3,4,0,18,8,0,24,13,79,5,130,4,0,4,4,3,0,22,20,3,45,17,24,4,108,15,0,29,17,24,4,97,7,0,9,7,5,4,34,17,5,38,6,9,0,80,15,4,18,0,0,0,42,4,0,14,9,11,0,31,148,33,195,36,24,14,445,22,6,36,16,15,0,92,379,131,458,99,79,7,1148,185
SAL80132,7,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,4,4,0,9,0,0,0,3,0,0,5,19,7,27,12,0,3,74,0,0,0,0,0,0,7,49,20,85,23,8,0,190,27,16,52,6,13,4,113,27,9,43,10,8,0,93,0,0,7,0,0,0,12,3,0,0,6,3,0,8,0,0,5,0,0,0,3,142,56,239,65,59,6,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,5,0,16,0,0,0,0,5,0,6,0,6,13,6,28,5,48,3,0,3,3,5,0,10,8,0,13,4,9,0,34,10,0,11,4,4,0,32,4,0,4,7,9,0,25,0,0,4,0,3,0,13,8,0,11,5,3,4,32,0,0,4,3,0,0,16,58,17,70,15,9,3,167,6,0,6,4,3,0,21,106,43,158,42,26,0,373,54
SAL80133,3,0,13,0,0,0,0,0,0,6,3,0,7,0,0,0,10,3,0,3,8,0,0,19,0,0,0,0,0,0,4,24,8,30,11,4,0,72,0,0,6,5,0,0,20,77,39,116,29,27,0,287,35,13,50,3,7,0,108,39,9,68,15,15,0,157,3,0,7,0,0,0,13,0,3,8,5,3,0,20,3,0,7,0,0,0,12,201,86,317,83,81,13,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,8,0,23,3,0,3,4,3,0,12,0,0,15,19,48,3,86,0,0,3,0,0,0,7,9,0,9,3,19,0,37,3,0,7,3,12,0,29,0,0,0,4,6,0,12,8,3,12,0,0,0,29,7,5,9,11,0,0,33,0,0,6,0,4,0,15,60,16,85,24,8,3,198,7,0,16,5,7,4,36,167,57,203,55,51,9,545,59
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,7,0,26,6,0,0,0,0,0,3,0,0,3,0,0,0,5,8,0,4,5,3,0,24,0,0,4,4,0,0,12,25,8,62,9,8,0,102,3,4,5,5,4,0,16,66,30,162,40,30,9,340,44,17,69,3,11,4,146,58,16,132,23,17,3,256,3,0,4,5,0,0,14,6,0,3,4,10,0,27,0,0,8,7,0,3,17,232,73,489,123,106,26,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,5,6,0,26,3,0,8,0,0,0,9,6,7,24,13,37,0,81,0,0,4,0,9,0,12,16,3,31,9,13,0,75,11,0,29,13,19,0,71,9,0,6,0,3,0,25,8,0,10,4,5,0,22,14,0,15,7,3,0,35,3,0,8,8,5,0,24,72,12,136,22,27,4,269,4,4,12,3,8,0,35,159,50,285,76,65,15,650,69
SAL80136,0,0,10,0,0,0,3,0,0,8,0,0,8,0,0,0,8,0,0,3,0,0,0,7,0,0,3,3,3,0,4,32,12,47,6,5,0,107,3,0,0,6,0,0,12,61,14,65,14,4,0,170,22,4,23,4,4,0,59,49,12,58,3,3,0,125,7,5,3,0,0,0,22,3,0,9,0,0,0,16,0,0,6,0,5,3,16,185,56,253,61,35,10,598,0,5,0,0,0,0,8,0,0,0,0,0,0,0,3,0,4,0,0,0,11,5,0,3,0,4,0,11,3,0,17,15,15,0,50,0,0,0,4,4,0,7,0,4,19,6,3,0,33,3,0,10,6,6,0,23,9,0,4,4,0,0,19,0,0,9,3,0,0,24,6,3,9,3,0,0,30,4,0,11,5,0,0,23,75,22,118,15,9,3,250,6,0,6,6,5,0,20,128,31,136,27,21,3,348,50
SAL89494,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,5,5,0,12,3,0,0,24,0,0,3,0,0,0,11,4,0,8,5,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,33,9,9,0,78,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,6,4,6,0,10,0,0,7,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,14,0,0,0,3,0,0,7,9,3,16,3,4,0,32,4
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
