SAL_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
SAL80129,9,10,7,14,14,27,55,24,7,167,8,18,19,23,11,37,79,38,17,251,6,26,29,21,30,28,40,18,8,199,0,20,25,31,22,31,60,14,4,206,4,30,44,31,27,42,52,9,0,246,3,29,60,55,50,54,44,10,0,309,0,17,77,48,33,48,30,3,3,257,0,11,70,76,49,35,21,5,0,264,0,0,59,58,45,25,14,0,0,204,0,0,38,125,105,60,21,0,0,346,0,0,4,16,16,13,5,3,0,56,0,0,4,21,12,13,5,0,0,54,5,9,19,24,19,18,16,9,0,112,194,195,480,589,465,518,522,178,51,3191,197,28,36,40,29,56,43,15,0,442,90,8,7,19,4,13,31,14,3,191,61,30,15,18,17,44,50,22,3,258,16,25,27,25,32,38,85,41,17,302,17,34,38,37,28,57,108,57,24,402,15,43,41,35,42,41,70,36,10,333
SAL80130,0,5,0,4,0,11,15,19,4,53,0,7,3,4,5,11,25,20,7,86,5,5,16,9,10,8,10,8,3,68,0,10,14,7,9,6,15,7,9,73,0,11,17,11,13,7,10,14,0,77,0,7,14,13,15,17,11,11,0,90,0,3,20,20,17,13,16,3,3,92,0,4,25,22,13,15,3,0,0,83,0,0,20,21,22,9,3,0,0,68,0,0,27,63,49,17,0,0,0,158,0,0,3,6,14,0,0,0,0,22,0,0,4,10,8,8,0,0,0,34,0,3,20,9,4,4,0,9,6,52,71,62,184,215,184,125,146,103,28,1117,73,8,7,15,6,12,6,7,0,135,45,4,8,6,7,3,7,3,0,83,11,12,5,0,8,6,10,9,3,74,0,9,6,7,0,17,29,36,3,102,4,11,11,10,8,17,39,41,12,147,10,10,25,12,8,13,17,17,3,103
SAL80131,14,15,7,7,7,15,12,17,3,96,5,24,25,21,14,22,23,25,8,165,3,37,37,18,12,18,18,17,10,176,3,17,50,19,15,14,17,10,9,154,5,27,50,40,15,32,26,12,3,210,0,24,63,45,31,19,17,9,0,208,0,25,86,62,28,24,8,3,0,240,0,12,96,69,45,32,9,4,4,263,0,3,77,81,46,32,7,0,0,245,0,0,97,181,138,58,3,0,0,480,0,0,3,22,18,5,0,0,0,49,0,0,4,27,39,12,0,0,0,92,8,14,28,31,12,10,6,9,7,107,156,236,670,655,452,328,178,129,37,2839,130,13,39,32,23,29,10,7,3,279,90,15,6,9,8,7,9,3,0,149,32,40,19,13,17,14,20,18,3,175,15,32,18,17,15,20,25,19,7,182,14,33,35,23,18,33,35,40,9,250,11,67,73,40,21,32,33,29,7,311
SAL80132,5,3,0,0,0,6,13,10,6,45,0,6,5,5,9,4,11,7,5,52,4,10,9,9,0,9,23,15,6,79,0,3,7,7,5,8,8,11,10,62,0,14,15,7,6,11,18,7,7,73,4,5,17,9,9,11,13,11,0,76,0,6,18,14,8,13,7,8,0,74,0,3,17,29,24,15,11,4,0,105,0,0,12,18,19,9,10,9,0,83,0,4,13,48,64,27,9,4,0,172,0,0,0,12,16,8,0,0,0,38,0,0,0,18,25,10,3,0,0,57,0,0,8,7,4,7,6,3,0,28,97,80,137,187,199,144,154,112,41,1145,75,4,16,9,7,3,11,7,3,135,72,12,0,6,3,5,3,9,5,117,33,17,4,3,6,7,16,13,0,86,14,17,4,8,7,8,17,20,9,87,7,14,12,4,9,9,14,10,11,87,7,19,26,12,10,8,24,22,10,128
SAL80133,9,13,3,0,9,5,15,24,6,80,3,7,9,8,0,4,15,32,8,85,6,7,5,10,9,18,26,34,9,122,4,14,10,11,9,7,29,15,8,103,0,9,9,20,10,13,21,10,4,97,5,12,18,17,16,23,20,13,0,116,0,9,32,22,27,13,16,4,0,118,0,0,25,24,28,16,10,8,0,122,0,3,20,29,31,19,7,3,0,113,0,0,43,91,85,36,6,6,0,260,0,0,5,11,13,11,0,0,0,36,0,0,3,10,23,12,0,0,0,45,3,0,9,8,3,6,24,43,55,152,88,98,206,297,273,207,224,204,97,1692,96,15,12,28,15,15,20,8,4,221,46,13,9,7,11,6,9,13,0,105,26,20,5,7,4,14,20,11,7,109,11,14,12,5,13,8,20,32,11,128,3,8,14,13,6,8,24,52,15,141,8,18,10,13,14,27,41,46,17,185
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80135,5,16,8,0,4,3,11,0,0,45,6,8,8,8,4,10,5,4,0,46,0,11,22,3,11,3,4,0,0,66,0,20,27,12,11,8,4,0,0,81,0,17,46,15,13,4,10,3,0,111,0,17,63,36,21,16,3,0,0,154,0,26,71,32,21,12,3,0,0,168,0,13,77,46,19,15,5,0,0,175,0,3,63,55,28,9,0,0,0,159,0,3,89,104,37,26,0,0,0,257,0,0,8,28,8,5,0,0,0,44,0,0,3,22,13,0,0,0,0,31,0,7,32,14,5,6,6,0,0,70,76,150,533,405,194,135,67,16,3,1580,72,10,21,34,10,20,11,3,0,176,23,4,3,0,4,3,5,0,0,46,13,13,12,9,5,7,4,3,0,61,7,15,14,4,8,5,14,8,0,75,9,13,18,6,3,9,12,4,0,73,6,22,40,8,13,9,9,3,0,112
SAL80136,4,8,8,0,4,3,14,5,5,52,3,0,0,3,6,7,17,20,8,76,0,6,10,0,10,11,21,11,3,71,0,11,7,3,4,10,10,12,5,61,0,6,4,7,4,17,20,11,5,67,0,6,7,14,11,16,36,12,9,117,0,9,19,7,3,23,24,3,4,95,0,7,10,8,21,19,26,11,5,103,0,4,5,13,16,19,20,7,0,82,0,0,21,51,43,40,24,11,6,195,0,0,4,12,15,7,11,0,0,55,0,0,0,40,53,39,23,8,7,162,4,5,5,10,4,9,16,12,4,65,84,75,113,183,213,240,290,134,55,1386,84,12,11,17,11,13,14,6,0,169,43,0,7,0,9,6,4,7,0,80,17,8,3,3,4,7,11,3,4,68,5,17,12,4,7,7,27,7,6,88,12,13,9,9,10,9,29,24,9,119,7,15,7,3,12,16,23,11,8,96
SAL89494,4,8,7,3,3,4,0,0,0,24,0,0,3,3,0,0,0,0,0,17,0,3,0,7,0,4,0,0,0,9,0,5,0,0,0,3,0,0,0,9,0,6,4,3,3,0,0,0,0,15,0,3,11,3,0,3,0,0,0,19,0,0,0,0,0,3,0,0,0,8,0,3,5,0,0,4,0,0,0,7,0,0,0,0,3,4,0,0,0,9,0,0,0,5,7,0,0,0,0,17,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,7,0,4,6,7,7,7,7,0,0,36,37,40,53,33,30,35,10,8,0,249,3,6,11,5,4,8,0,0,0,49,4,3,4,0,5,0,0,0,0,22,29,14,10,5,5,0,3,0,0,62,4,12,7,9,6,11,3,0,0,56,4,5,6,5,5,5,5,3,0,33,4,3,5,9,0,0,0,0,0,25
SAL89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
